player_id,nome,squadra,ruolo_mantra,ruolo_classic,mantra_qa,mantra_fvm,classic_qa,classic_fvm,pg_2026_27,mv_2026_27,fm_2026_27,gol_2026_27,ass_2026_27,amm_2026_27,esp_2026_27,gs_2026_27,rp_2026_27,pg_2025_26,mv_2025_26,fm_2025_26,gol_2025_26,ass_2025_26,amm_2025_26,esp_2025_26,gs_2025_26,rp_2025_26,pg_2024_25,mv_2024_25,fm_2024_25,gol_2024_25,ass_2024_25,amm_2024_25,esp_2024_25,gs_2024_25,rp_2024_25,pg_2023_24,mv_2023_24,fm_2023_24,gol_2023_24,ass_2023_24,amm_2023_24,esp_2023_24,gs_2023_24,rp_2023_24,nessuno_storico,cambio_squadra,fm_media_pesata,trend_fm,pres_pct_2026_27,pres_pct_2025_26,pres_pct_2024_25,pres_pct_2023_24,continuita_pct,pos_media_squadra,stato_infortunio,dettaglio_infortunio,infortunio_aggiornato_il
4374,Walukiewicz,SAS,dd/dc,d,3,12,3,10,0,0.0,0.0,0,0,0,0,0,0,34,5.81,5.74,0,1,7,0,0,0,28,5.73,5.64,0,0,6,0,0,0,27,5.76,5.65,0,0,6,0,0,0,0,0,5.69,stabile,0,89,74,71,58,16.67,indisponibile,"Il difensore alle prese con un forte trauma contusivo alla gamba destra, da valutare il rientro dalla fine di settembre.",2026-09-18
6246,Lipani,SAS,m/c,c,3,5,3,5,2,6.25,6.0,0,0,1,0,0,0,21,5.93,5.90,0,1,3,0,0,0,,,,,,,,,,7,6.0,6.0,0,0,0,0,0,0,0,0,5.93,stabile,50,55,,18,41,16.67,,,
5007,Ilic,LEC,m/c,c,3,21,3,16,3,5.83,6.33,0,2,1,0,0,0,8,6.0,5.88,0,0,2,0,0,0,16,5.91,5.97,1,0,4,0,0,0,28,6.07,6.38,3,1,3,0,0,0,0,1,6.01,calante,75,21,42,74,53,16.0,,,
7183,Aboukhlal,TOR,w/a,c,2,4,3,5,2,5.5,5.5,0,0,0,0,0,0,11,5.77,5.64,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.64,n_d,50,29,,,40,10.67,,,
7349,Kulenovic,TOR,pc,a,2,7,3,7,1,5.5,5.5,0,0,0,0,0,0,7,5.71,5.79,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.79,n_d,25,18,,,22,10.67,,,
4263,Kabasele,UDI,dc,d,3,12,3,12,2,5.0,5.0,0,0,0,0,0,0,28,5.98,6.18,3,0,5,1,0,0,16,5.84,6.22,2,0,0,0,0,0,10,5.75,5.8,1,0,5,0,0,0,0,0,6.12,crescente,50,74,42,26,48,12.33,,,
5994,Ebosse,UDI,ds/dc,d,3,5,3,5,4,5.62,5.62,0,0,0,0,0,0,16,5.75,5.72,0,1,4,0,0,0,2,5.5,5.25,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,5.72,n_d,100,42,5,0,37,12.33,,,
5527,Zanoli,UDI,dd/e,d,3,10,3,10,0,0.0,0.0,0,0,0,0,0,0,19,6.05,6.29,1,2,1,0,0,0,27,5.91,5.96,1,0,3,0,0,0,18,5.83,5.75,0,2,4,0,0,0,0,0,6.08,crescente,0,50,71,47,42,12.33,,,
7312,Arizala,UDI,ds/e,d,3,8,3,8,0,0.0,0.0,0,0,0,0,0,0,5,5.8,5.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.8,n_d,0,13,,,6,12.33,indisponibile,"il difensore fermo dal 6 settembre vittima di una lesione muscolare al bicipite femorale. Condizioni da valutare, ma dovrebbe tornare convocabile dalla prima metà di ottobre.",2026-09-18
7154,Odenthal,SAS,dc,d,3,7,3,7,1,7.0,10.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,25,0,,,12,16.67,,,
7599,Lulli,ROM,e,d,3,10,3,10,4,6.25,6.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,100,,,,100,4.67,,,
801,Gagliardini,CAG,m/c,c,4,9,3,8,1,5.5,5.5,0,0,0,0,0,0,29,5.91,5.84,1,0,10,0,0,0,6,5.67,5.58,0,0,1,0,0,0,32,5.88,5.92,1,1,5,0,0,0,0,1,5.78,stabile,25,76,16,84,50,15.0,,,
5742,Drameh,GEN,dd/ds/e,d,4,10,3,9,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,13.33,,,
7232,Fernandez T.,VEN,t/a,c,2,6,3,8,1,6.0,6.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,19.67,,,
7172,Pessina Mas.,BOL,por,p,2,1,2,1,1,6.0,5.0,0,0,0,0,1,0,4,6.12,5.62,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,25,11,,,18,7.33,,,
5498,Casale,BOL,dc,d,2,5,2,5,0,0.0,0.0,0,0,0,0,0,0,10,5.65,5.65,0,0,0,0,0,0,15,5.63,5.53,0,1,1,0,0,0,19,5.68,5.55,0,0,5,0,0,0,0,0,5.59,stabile,0,26,39,50,29,7.33,,,
7483,Alhassane,BOL,ds/e,d,2,6,2,6,2,5.75,5.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,50,,,,50,7.33,,,
6225,El Azzouzi O.,BOL,m/c,c,2,12,2,10,1,5.0,4.5,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,6.11,6.83,2,2,4,0,0,0,0,0,6.83,n_d,25,0,0,24,12,7.33,,,
7125,Idrissi R.,CAG,ds/e,d,2,3,2,3,0,0.0,0.0,0,0,0,0,0,0,17,5.82,6.09,2,0,3,0,0,0,,,,,,,,,,,,,,,,,,,0,0,6.09,n_d,0,45,,,22,15.0,indisponibile,"il calciatore in ripresa dalla rottura del legamento crociato, può tornare arruolabile dalla fine di ottobre.",2026-09-18
7175,Joao Mario,FIO,dd/e,d,2,12,2,12,2,5.25,5.25,0,0,0,0,0,0,14,5.79,6.0,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,0,1,6.0,n_d,50,37,,,44,9.67,,,
7540,Akpoguma,FRO,dc,d,2,6,2,6,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.33,,,
6241,Gelli F.,FRO,c/t,c,2,6,2,6,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,20,5.85,5.78,0,0,3,0,0,0,0,0,5.78,n_d,0,,,53,26,19.33,,,
6977,Otoa,GEN,dc,d,2,5,2,5,1,4.5,4.5,0,0,0,0,0,0,10,5.6,5.35,0,0,1,0,0,0,3,5.17,4.67,0,0,1,1,0,0,,,,,,,,,,0,0,5.35,n_d,25,26,8,,20,13.33,,,
791,Sabelli,GEN,dd/ds/e,d,2,5,2,5,1,5.0,5.0,0,0,0,0,0,0,13,5.81,5.65,0,0,0,0,0,0,30,5.87,5.9,0,2,3,0,0,0,31,5.92,5.87,0,1,5,0,0,0,0,0,5.77,stabile,25,34,79,82,55,13.33,,,
6503,Stankovic A.,INT,m/c,c,2,9,2,7,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,1.33,,,
6822,Ekhator,JUV,a,a,2,7,2,7,0,0.0,0.0,0,0,0,0,0,0,25,5.96,6.28,3,0,3,0,0,0,15,5.87,6.1,1,1,1,0,0,0,,,,,,,,,,0,1,6.21,stabile,0,66,39,,35,4.33,indisponibile,"l'attaccante vittima di una lesione di medio grado del muscolo semitendinoso, a metà settembre verrà sottoposto a nuovi esami medici per stabilire i tempi di recupero (in attesa dei nuovi risultati medici, ipotizziamo un lungo stop e un possibile rientro dalla fine di ottobre).",2026-09-18
7476,Bakoune,MON,dd/e,d,2,4,2,4,2,5.75,5.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,50,,,,50,17.33,,,
7477,Colombo L.,MON,m/c,c,2,5,2,4,1,5.5,5.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,17.33,,,
6638,Marin R.,NAP,dc,d,2,13,2,13,4,5.5,5.38,0,0,1,0,0,0,,,,,,,,,,3,6.0,5.83,0,0,1,0,0,0,,,,,,,,,,0,0,,n_d,100,,8,,54,4.33,,,
7276,Cremaschi,PAR,e/c,c,2,3,2,3,1,5.5,5.5,0,0,0,0,0,0,1,6.0,6.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,25,3,,,14,16.33,,,
6985,Candè,SAS,ds/dc,d,2,8,2,7,0,0.0,0.0,0,0,0,0,0,0,8,5.69,5.56,0,0,2,0,0,0,17,5.76,5.82,1,0,4,0,0,0,,,,,,,,,,0,0,5.66,stabile,0,21,45,,22,16.67,indisponibile,"il difensore a gennaio vittima della rottura legamento crociato anteriore ginocchio destro, punta a tornare convocabile dalla fine di settembre.",2026-09-18
6925,Palma,UDI,dc,d,2,11,2,11,1,6.5,6.5,0,0,0,0,0,0,4,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,25,11,,,18,12.33,indisponibile,il difensore nel primo turno di A contro il Como costretto al cambio per un lieve problema muscolare all'adduttore della coscia destra che lo terrà ai box fino alla fine di settembre.,2026-09-18
6212,Zarraga,UDI,m/c,c,2,4,2,4,2,5.75,5.75,0,0,0,0,0,0,10,5.75,5.7,0,0,2,0,0,0,18,5.78,5.94,1,0,0,0,0,0,7,6.07,6.93,2,0,0,0,0,0,0,0,6.02,calante,50,26,47,18,35,12.33,,,
7418,Chakvetadze,UDI,w/t,c,2,6,2,6,1,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,12.33,,,
7538,Halhal,VEN,dc,d,2,10,2,10,2,4.75,3.5,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,50,,,,50,19.67,,,
6892,Schingtienne,VEN,dc,d,2,10,2,10,4,5.25,5.0,0,0,2,0,0,0,,,,,,,,,,15,5.7,5.63,0,0,2,0,0,0,,,,,,,,,,0,0,5.63,n_d,100,,39,,70,19.67,,,
6673,Sverko,VEN,ds/dc,d,2,7,2,7,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,14,5.75,5.86,1,0,3,0,0,0,,,,,,,,,,0,0,5.86,n_d,0,,37,,18,19.67,indisponibile,il difensore operato in estate per il perdurare di un problema all'anca e recuperabile da fine ottobre.,2026-09-18
7478,Franjic,VEN,b/ds/e,d,2,7,2,7,2,5.75,5.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,50,,,,50,19.67,indisponibile,il difensore costretto al cambio a Milano contro i rossoneri a fine agosto per un guaio alla spalla che ha richiesto l'intervento chirurgico. Lungo stop e rientro dalla metà di dicembre.,2026-09-18
5872,Helgason,VEN,c/t,c,2,3,2,3,1,5.5,5.5,0,0,0,0,0,0,4,5.62,5.62,0,0,0,0,0,0,17,6.03,6.26,0,4,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,6.26,n_d,25,11,45,0,20,19.67,,,
7482,Lauberbach,VEN,pc,a,2,1,2,1,1,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,19.67,,,
6592,Forson O.,MON,w/t,c,2,1,2,1,3,5.83,5.83,0,0,0,0,0,0,,,,,,,,,,6,5.67,5.67,0,0,0,0,0,0,,,,,,,,,,0,0,5.67,n_d,75,,16,,46,17.33,,,
6537,Goglichidze,MON,dd/dc,d,3,7,2,5,0,0.0,0.0,0,0,0,0,0,0,6,5.75,5.58,0,0,2,0,0,0,33,5.76,5.71,0,1,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,5.63,stabile,0,16,87,0,26,17.33,,,
7574,Foe Ondoa,MON,c,c,2,2,2,2,1,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,17.33,,,
7605,Tchato,FRO,dd/e,d,2,6,2,6,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.33,,,
6601,Kambwala,COM,dd/dc,d,3,8,2,7,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,11.33,,,
7615,Drobnic,PAR,dc,d,2,1,2,1,1,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,16.33,,,
7092,Jovanovic,UDI,w/t,c,2,5,2,5,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,12.33,,,
7627,Enem,BOL,pc,a,2,4,2,4,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,7.33,,,
7628,Sierro,PAR,m/c,c,2,1,2,1,1,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,25,,,,25,16.33,,,
4,Sportiello,ATA,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1,5.5,4.5,0,0,0,0,1,0,2,6.0,5.0,0,0,0,0,2,0,7,6.14,4.57,0,0,0,0,11,0,0,0,4.57,n_d,0,3,5,18,6,4.67,,,
7533,Happonen,BOL,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,7.33,,,
487,De Silvestri,BOL,dd/e,d,1,4,1,4,0,0.0,0.0,0,0,0,0,0,0,10,6.05,5.95,0,0,2,0,0,0,16,5.91,6.06,1,0,1,0,0,0,12,6.17,6.67,2,0,0,0,0,0,0,0,6.13,calante,0,26,42,32,25,7.33,,,
6650,Sherri,CAG,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,5.86,4.29,0,0,0,0,11,0,,,,,,,,,,0,0,4.29,n_d,0,0,18,,6,15.0,,,
7165,Liteta,CAG,m/c,c,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,4,5.75,5.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,11,,,6,15.0,,,
7317,Trepy,CAG,pc,a,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,3,5.67,5.67,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,8,,,4,15.0,indisponibile,"Il calciatore ricoverato il 16 agosto dopo che avrebbe rischiato di annegare in piscina. Dimesso poi il 28 agosto, ora condizioni monitorate da parte dello staff medico rossoblù. Da metà settembre ha avuto l'ok per riprendere l'attività agonistica, potrebbe ora tornare convocabile dalla prima metà di ottobre.",2026-09-18
7301,Tornqvist,MON,por,p,1,3,1,3,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,,n_d,0,0,,,0,17.33,,,
2809,Vigorito,COM,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,0,,n_d,0,0,0,,0,11.33,,,
418,Goldaniga,COM,dc,d,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,30,5.83,5.73,1,0,10,1,0,0,13,5.65,5.54,0,0,3,0,0,0,0,0,5.65,stabile,0,0,79,34,28,11.33,,,
6896,Van Der Brempt,SAS,dd/e,d,1,11,1,11,0,0.0,0.0,0,0,0,0,0,0,14,5.96,5.96,0,1,2,0,0,0,18,5.94,5.92,0,1,3,0,0,0,,,,,,,,,,0,1,5.95,stabile,0,37,47,,28,16.67,,,
7357,Lahdo,COM,c/t,c,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,0,,,0,11.33,,,
6403,Christensen O.,FIO,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1,7.5,6.5,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,4,5.5,3.25,0,0,0,0,9,0,0,0,,n_d,0,3,0,11,4,9.67,,,
158,Lezzerini,FIO,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,0,,,0,9.67,,,
7463,Desplanches,FRO,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.33,,,
7466,Lolic,FRO,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.33,,,
5424,Amey,FRO,dc,d,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0,0,0,0,0,0,1,,n_d,0,,,0,0,19.33,,,
7456,El Azzouzi A.,FRO,m/c,c,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,19.33,,,
5725,Kone B.,FRO,c,c,1,3,1,3,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,1,6.0,6.0,0,0,1,0,0,0,,,,,,,,,,0,1,,n_d,0,,3,,2,19.33,,,
219,Sommariva,GEN,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,2,5.75,3.75,0,0,0,0,4,0,1,7.0,6.0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,n_d,0,5,3,0,2,13.33,,,
6569,Stolz,GEN,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,,n_d,0,,0,0,0,13.33,,,
7413,Puczka,GEN,ds/e,d,1,3,1,3,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,13.33,,,
6980,Venturino,GEN,w,c,1,4,1,4,0,0.0,0.0,0,0,0,0,0,0,7,5.86,5.86,0,0,0,0,0,0,3,6.83,8.83,2,0,0,0,0,0,,,,,,,,,,0,1,5.86,n_d,0,18,8,,9,13.33,indisponibile,"il calciatore operato al tendine rotuleo e ora in fase di recupero. Di certo assente nel prossimo turno di campionato, ipotesi di rientro da fine ottobre.",2026-09-18
1926,Di Gennaro,INT,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,1,6.0,5.0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,1,6.5,6.5,0,0,0,0,0,0,0,0,,n_d,0,3,0,3,2,1.33,,,
2814,Provedel,INT,por,p,1,5,1,5,0,0.0,0.0,0,0,0,0,0,0,27,6.26,5.35,0,0,1,0,27,1,29,5.98,4.53,0,0,0,0,42,0,30,6.23,5.13,0,0,0,0,33,0,0,1,5.06,stabile,0,71,76,79,56,1.33,,,
1930,Pinsoglio,JUV,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,6.5,6.5,0,0,0,0,0,0,0,0,,n_d,0,0,0,3,1,4.33,,,
294,Rugani,JUV,dc,d,1,3,1,3,0,0.0,0.0,0,0,0,0,0,0,8,5.69,5.56,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,14,6.11,6.46,2,0,2,0,0,0,0,1,5.82,calante,0,21,0,37,14,4.33,,,
6039,Cabal,JUV,b/ds/e,d,1,4,1,4,0,0.0,0.0,0,0,0,0,0,0,9,5.94,6.56,2,0,1,0,0,0,6,6.33,6.25,0,0,1,0,0,0,19,5.82,5.66,0,0,6,0,0,0,0,0,6.29,crescente,0,24,16,50,22,4.33,indisponibile,"il difensore ai box da inizio settembre per una lesione di basso grado del muscolo semimembranoso della coscia sinistra, recuperabile dalla seconda metà di settembre.",2026-09-18
7337,Motta,LAZ,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,9,6.0,5.17,0,0,1,0,10,1,,,,,,,,,,,,,,,,,,,0,0,5.17,n_d,0,24,,,12,7.67,,,
7534,Renzetti,LAZ,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,7.67,,,
327,Patric,LAZ,dd/dc,d,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,10,5.85,5.75,0,0,2,0,0,0,8,5.62,5.88,1,0,2,0,0,0,19,6.08,6.29,2,0,4,0,0,0,0,0,5.9,calante,0,26,21,50,24,7.67,,,
2263,Lazzari,LAZ,dd/e,d,1,5,1,5,0,0.0,0.0,0,0,0,0,0,0,17,5.79,5.74,0,0,2,0,0,0,22,5.89,5.86,0,1,3,0,0,0,24,5.94,5.90,0,2,4,1,0,0,0,0,5.81,stabile,0,45,58,63,42,7.67,,,
2728,Pellegrini Lu.,LAZ,ds/e,d,1,7,1,7,0,0.0,0.0,0,0,0,0,0,0,24,5.85,5.81,1,0,8,0,0,0,19,6.08,6.11,0,3,5,0,0,0,17,5.79,5.76,1,0,5,1,0,0,0,0,5.89,stabile,0,63,50,45,40,7.67,,,
7345,Przyborek,LAZ,w/t,c,1,5,1,5,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,0,,,0,7.67,,,
6883,Jean,LEC,dc,d,1,4,1,4,0,0.0,0.0,0,0,0,0,0,0,5,5.8,5.7,0,0,1,0,0,0,18,5.75,5.75,0,0,0,0,0,0,,,,,,,,,,0,0,5.72,stabile,0,13,47,,20,16.0,,,
7182,Ndaba,LEC,ds/e,d,1,5,1,5,2,5.5,5.5,0,0,0,0,0,0,9,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,5.5,n_d,50,24,,,37,16.0,,,
6410,Kaba,LEC,m/c,c,1,2,1,2,0,0.0,0.0,0,0,0,0,0,0,11,5.77,5.73,0,0,1,0,0,0,12,5.88,5.83,0,0,1,0,0,0,22,5.82,5.73,0,0,2,1,0,0,0,0,5.76,stabile,0,29,32,58,30,16.0,,,
7319,Fofana Sa.,LEC,m/c,c,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,2,5.5,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,5,,,2,16.0,,,
2815,Terracciano,MIL,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,2,6.0,6.0,0,0,0,0,0,0,3,6.17,5.17,0,0,0,0,3,0,33,6.27,5.26,0,0,3,0,35,1,0,0,5.26,n_d,0,5,8,87,25,5.0,,,
6813,Torriani,MIL,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,0,,n_d,0,0,0,,0,5.0,,,
7525,Diawara S.,MIL,ds/dc,d,1,4,1,4,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,5.0,,,
7475,Strajnar,MON,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,n_d,0,,,,0,17.33,,,
5399,Antov,MON,dc,d,1,2,1,2,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0,0,0,0,0,0,0,,n_d,0,,,0,0,17.33,,,
5880,Ciurria,MON,e/w,c,1,6,1,6,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,17,5.79,6.0,1,1,1,0,0,0,22,5.86,5.86,0,1,2,0,0,0,0,0,5.94,stabile,0,,45,58,34,17.33,indisponibile,"il centrocampista non al meglio per noie fisiche, forfait per venerdì contro il Sassuolo. Da valutare.",2026-09-18
2845,Contini,NAP,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,6.0,6.0,0,0,0,0,0,0,0,0,,n_d,0,0,0,3,1,4.33,,,
6809,Marianucci,NAP,dc,d,1,3,1,3,0,0.0,0.0,0,0,0,0,0,0,11,5.73,5.73,0,1,2,0,0,0,13,5.81,5.73,0,0,0,1,0,0,,,,,,,,,,0,1,5.73,stabile,0,29,34,,21,4.33,indisponibile,"Il difensore KO in amichevole l'8 agosto vittima di una lesione di alto grado del collaterale mediale del ginocchio sinistro. Tempi di recupero da valutare, ma rischia uno stop di almeno due mesi.",2026-09-18
5481,Mazzocchi,VEN,dd/ds/e,d,1,12,1,10,0,0.0,0.0,0,0,0,0,0,0,9,5.94,5.94,0,1,0,1,0,0,10,5.7,5.65,0,0,2,0,0,0,25,5.68,5.64,0,2,4,1,0,0,0,1,5.79,crescente,0,24,26,66,29,19.67,,,
7202,Ndiaye,PAR,dc,d,1,8,1,8,1,6.0,6.0,0,0,0,0,0,0,11,5.59,5.36,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,0,0,5.36,n_d,25,29,,,27,16.33,,,
6149,Carboni F.,PAR,ds/e,d,1,3,1,3,0,0.0,0.0,0,0,0,0,0,0,2,6.0,6.0,0,0,0,0,0,0,5,5.9,5.7,0,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5.7,n_d,0,5,13,0,4,16.33,,,
7048,De Marzi,ROM,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,0,0,,n_d,0,,0,,0,4.67,,,
610,Gollini,ROM,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,7,5.86,4.07,0,0,1,0,15,1,7,6.0,4.86,0,0,0,0,8,0,0,0,4.39,calante,0,0,18,18,9,4.67,,,
7260,Ziolkowski,MON,dc,d,1,8,1,8,0,0.0,0.0,0,0,0,0,0,0,9,5.94,5.78,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,0,1,5.78,n_d,0,24,,,12,17.33,indisponibile,"Il difensore condizionato da una fastidiosa fascite plantare, di certo assente nel prossimo turno di campionato. Tempi di recupero da valutare.",2026-09-18
4518,Russo A.,SAS,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,0,0,,n_d,0,0,,,0,16.67,,,
4867,Turati,SAS,por,p,1,1,1,1,0,0.0,0.0,0,0,0,0,0,0,6,6.17,5.0,0,0,0,0,7,0,30,6.3,4.75,0,0,1,0,52,2,31,6.19,4.42,0,0,0,0,58,1,0,0,4.81,crescente,0,16,79,82,44,16.67,,,
